training/log10loss/mean,training/loss/q_loss/std,training/time/grad/std,training/time/loss/max,training/loss/mean,training/loss/v_loss/std,training/epochs,training/loss/v_loss/mean,training/epoch_time,training/time/grad/mean,training/cpu_memory_MB,training/time/grad/max,training/time/loss/std,training/loss/std,training/loss/q_loss/mean,training/time/loss/mean,training/time/loss/min,training/log10loss/std,training/time/grad/min
-2.9067984,2.358692287298053e-06,0.0005389895743132725,0.2147038299990527,0.0012747643,0.003399214314765267,175,0.012642089937192699,35.77323882900055,0.1997159101664844,1365.316,0.2025592059999326,0.006184115495448019,0.00034201005,1.05553343953741e-05,0.19556539376387466,0.16700812300041434,0.09732313,0.19718683899918688
-2.913539,2.277045175217809e-06,0.0006634386507879845,0.22034674399947107,0.0012562224,0.003439268173008188,176,0.012457766802981496,36.17204872900038,0.1996896221527196,1365.316,0.20318355900053575,0.00828667702353989,0.0003459827,1.0445692289017137e-05,0.201029525333297,0.17199628399976064,0.098920435,0.1970429230004811
-2.919148,2.5390282487431894e-06,0.0005303083622602416,0.20251437699880626,0.0012419309,0.0035283571261367215,177,0.012316203831384579,34.89527416200144,0.19936370797227532,1365.316,0.2024266650005302,0.005199811214245183,0.0003551285,1.0310436569701173e-05,0.18500610631948197,0.16944110599979467,0.10026343,0.1967635059991153
-2.9187715,2.1061034257074124e-06,0.0004904740467888203,0.2076789220009232,0.0012369873,0.0030666805392259573,178,0.012266763291942576,34.92413535100059,0.19939088530549676,1365.316,0.20215512399954605,0.00855647483261448,0.0003084783,1.0310917269230737e-05,0.18443403588892376,0.157094912001412,0.09414643,0.1971317009993072
-2.9257152,2.547651494366445e-06,0.0005155289848401802,0.23884810299932724,0.0012223165,0.003495592169911516,179,0.012121219640701182,35.631010016999426,0.19950778229175134,1365.316,0.2027673450011207,0.00838234147545512,0.00035180798,1.0194515015074205e-05,0.19353677674997824,0.16233982300036587,0.09870823,0.19741162799982703
-2.9270487,2.410252018239414e-06,0.0005140128123783484,0.23075345899997046,0.0012151413,0.003202910569939718,180,0.012050097420190772,35.010183618000156,0.19954338686130135,1365.316,0.20291633299893874,0.018031221666834095,0.00032238918,1.0131523266762895e-05,0.18507137309721758,0.15604214999984833,0.09482257,0.1984517760010931
-2.9328513,2.105398728122435e-06,0.0006275059067204599,0.23343155200018373,0.001197639,0.0029956173490372044,181,0.011876253482316516,35.37048682299974,0.19951190695842846,1365.316,0.20265816200117115,0.01148112878655287,0.0003013579,1.0013705049358476e-05,0.19111890473618587,0.15353566900012083,0.09414026,0.19692930699966382
-2.9387312,2.3668613731767903e-06,0.0005316299043218671,0.22653733100014506,0.0011891527,0.003474613940478547,182,0.011792099193876816,35.3926443929995,0.19942907274993457,1365.316,0.2021138849995623,0.010656914638878625,0.0003495105,9.942741043131617e-06,0.1907344400696426,0.16592131499965035,0.10296536,0.19695195600070292
-2.9416304,2.1089339442357735e-06,0.00044351998931750907,0.22735627700058103,0.001179246,0.003278529290698982,183,0.011693805559641786,35.24326269899939,0.19935344701396693,1365.316,0.20213300100112974,0.00828094697494655,0.00032965018,9.865471585928592e-06,0.18902964552777726,0.1681254289997014,0.10150846,0.19768190200011304
-2.9379938,2.3066441544004847e-06,0.0005125121805923677,0.20654179899975134,0.0011848427,0.003048926863794657,184,0.01174904452636838,34.63509960800002,0.1993810338609718,1365.316,0.2021394049988885,0.01188831847534513,0.0003068151,9.938130214474464e-06,0.1811089779860898,0.15287573800014798,0.09569555,0.1969949109989102
-2.947037,2.327509611572229e-06,0.0005143286501983061,0.22746423500029778,0.0011688072,0.0034995644566305764,185,0.011589906902776824,35.540704240000196,0.19946474756956276,1365.316,0.20216877100028796,0.01123463466738829,0.0003520439,9.816370859678298e-06,0.1927741927360987,0.1611691090001841,0.105946355,0.19712511199941218
-2.9529538,2.270403385601505e-06,0.0008866326248341698,0.1979197889995703,0.0011496113,0.00323431255129856,186,0.011399495221364,35.505100234000565,0.19965828872222524,1365.316,0.20449339500009955,0.006877920231119609,0.00032531502,9.661746496981828e-06,0.19184360820817245,0.14702465200025472,0.102015115,0.19724727899847494
-2.9556627,2.4029109972068474e-06,0.000508709373953579,0.22292910600117466,0.0011447703,0.0033974340096423862,187,0.011351375142112374,36.034629686999324,0.19959062365266314,1365.316,0.20190574799926253,0.009024511842882648,0.0003419331,9.632759100794727e-06,0.19959185701377968,0.16868507800063526,0.10444043,0.19713150299867266
-2.958759,2.091301826881362e-06,0.0006640752664010023,0.21135740899990196,0.0011338099,0.003277277035465841,188,0.011242541342249347,34.964661443000296,0.19941578434713847,1365.316,0.20384660900162999,0.01115639196084172,0.00032953548,9.555749538018668e-06,0.18617213891661777,0.15041899800053216,0.10005006,0.19722902099965722
-2.9636536,2.117009754843992e-06,0.0005561241952476319,0.23382098200090695,0.0011261526,0.0034231711754387066,189,0.011166532148814036,35.68832562499847,0.1995029719026762,1365.316,0.20241837299909093,0.011001971091799364,0.00034426813,9.49939175774893e-06,0.19502411343053913,0.1520927630008373,0.10795798,0.1973153029994137
-2.9638164,2.236925699982101e-06,0.0005940883665928781,0.2029607840013341,0.001124795,0.0034407471974308187,190,0.011153118089876242,34.971292145000916,0.1994269879166192,1365.316,0.2032735290013079,0.007904674045102268,0.00034600816,9.483166271214335e-06,0.1853070427638007,0.1516567059989029,0.105840415,0.19700060600007419
-2.9674172,2.1489181098625297e-06,0.0007004414782966166,0.22533033500076272,0.0011096243,0.003066572082191744,191,0.011002493200875405,35.6564203020007,0.1994765204444775,1365.316,0.2036387959997228,0.00987077153304315,0.00030847103,9.375008251784797e-06,0.19540044109718716,0.1654149950009014,0.09810061,0.19685010700050043
-2.96908,2.3511650203987316e-06,0.00047529600989300227,0.22076049799943576,0.0011106501,0.003156459206886312,192,0.01101246496869458,35.43907573499928,0.19949887502790867,1365.316,0.20141581499956374,0.013755389294491693,0.00031767346,9.40349672696862e-06,0.19114801399991344,0.15145423499961908,0.10824906,0.1972093490003317
-2.9740229,2.268347317622282e-06,0.0005692904727661677,0.21864310199998727,0.001100171,0.0033946630853072344,193,0.010908634130222103,35.37581645799946,0.19948425491674648,1365.316,0.2032478879991686,0.009651317352411272,0.00034137192,9.307600584583674e-06,0.19026259158348088,0.1651110550010344,0.10809178,0.1973379709997971
-2.9704702,2.1808081177485116e-06,0.0005924938937609902,0.22506812199935666,0.0011034622,0.003049330363495687,194,0.010941020575248532,35.73887212199952,0.19954052498628194,1365.316,0.20295856300072046,0.009439545401354828,0.00030672154,9.360076748837148e-06,0.19495780422218761,0.15124573200046143,0.101391695,0.1972447230000398
-2.9825728,2.2051143712600594e-06,0.0005664278959262322,0.21267194000029122,0.0010803394,0.003380881054724441,195,0.010711815376352105,35.46887911600061,0.19952120059727146,1365.316,0.2028611000005185,0.007998792240675007,0.00034005125,9.157855515695701e-06,0.1925283040139776,0.16323584699966887,0.11059868,0.19727271500050847
-2.9834452,2.2374137468343847e-06,0.0008401674282815683,0.22474577100001625,0.0010764884,0.0032574772331745265,196,0.010673417172963835,35.58679825699983,0.19963733484708732,1365.316,0.20445340399965062,0.00852749515932406,0.00032771486,9.146708104405358e-06,0.1932959807916682,0.17428693600049883,0.10940792,0.19710996600042563
-2.9857702,2.186230963905122e-06,0.0004325663800538885,0.21423144900109037,0.0010707653,0.0032331517379619104,197,0.010616611081382466,35.4569784209998,0.1994755226111364,1365.316,0.20146888199997193,0.0075131753110922505,0.00032519712,9.10412241081657e-06,0.19174231005563847,0.16784068900051352,0.109279305,0.1971964950007532
-2.991291,2.4421525113149687e-06,0.0006130848934446733,0.2118829610008106,0.0010607782,0.0033925907982719646,198,0.010517431882261816,35.27664532699964,0.19951501929161472,1365.316,0.20226669200019387,0.008235974322841243,0.0003414758,9.03502219923919e-06,0.19031093554154824,0.1644745879984839,0.11373637,0.1970852449994709
-2.9905357,2.0641031505805387e-06,0.0005987537387057969,0.2050986180001928,0.0010546298,0.002962016086098233,199,0.010456349616611583,35.43615675399997,0.19951001348605737,1365.316,0.20265900999947917,0.007158938682067129,0.00029800044,8.994809825758744e-06,0.19119695495836217,0.17493405599998368,0.10314959,0.19725252100033686
-2.9877248,2.1088198807985714e-06,0.000540982752655638,0.1984840469995106,0.0010628755,0.003041037181540392,200,0.010538161305400232,34.94598056599898,0.19935792444440872,1365.316,0.20230081000045175,0.005634781621515819,0.00030593836,9.059366871295222e-06,0.18512934624997493,0.16828479099967808,0.10549952,0.19677533399953973
-2.9942524,2.2558361951332685e-06,0.0024966729709565002,0.2143080630012264,0.0010469648,0.0030813010053906595,201,0.010380183863970969,35.427466362001724,0.19985900281939292,1365.316,0.21550173700052255,0.006452230404837321,0.00031008356,8.946397448047113e-06,0.19080939012504436,0.17184438299955218,0.10350806,0.19682655399992655
-2.9986346,2.093189974897593e-06,0.0004752234791720511,0.21430347100067593,0.0010374687,0.003003695178318426,202,0.010286055699301263,35.1271630629999,0.199379444222182,1365.316,0.20162840000011784,0.010219176171721798,0.00030218903,8.863122439429895e-06,0.18806123044449427,0.16188413800045964,0.10688518,0.19687919299940404
-3.002927,2.028558713989737e-06,0.0006176327548366803,0.23220890399898053,0.001030342,0.0032930758171509263,203,0.010215200807174874,35.37032146999991,0.199429135111182,1365.316,0.20231430400053796,0.016553343591761728,0.0003311193,8.821811547932157e-06,0.19062713887491453,0.15207731900045474,0.10895767,0.1968676320011582
-3.0000544,2.182171912181938e-06,0.0005520060018041247,0.2132693929997913,0.0010355541,0.003135033977664433,204,0.010266784604431855,35.06180813799983,0.19943825279152508,1365.316,0.2017555300008098,0.018522290789382046,0.00031534367,8.87566285554284e-06,0.18561456011118732,0.1528444989999116,0.10788939,0.19691721600065648
-3.009321,2.119175817372946e-06,0.0005308636421586818,0.20215464900138613,0.0010159645,0.003095765464108893,205,0.010072436856312884,34.91016812199996,0.1994133599584479,1365.316,0.20245393400000466,0.01879382296199929,0.00031142402,8.720894925318134e-06,0.18485115894458837,0.15262693800104898,0.1125397,0.1971743990015966
-3.0090806,1.6871608313437275e-06,0.0005759752038439661,0.2119729140013078,0.0010081887,0.0027179231497478393,206,0.009995213043617291,35.39455557999827,0.19949871391670765,1365.316,0.2024265740001283,0.007469776985867741,0.0002732272,8.667339216117398e-06,0.19037797659722047,0.16308787500020117,0.099117875,0.1971627980001358
-3.0148978,2.0587536163562874e-06,0.0004492466599368612,0.2221057450005901,0.0010007732,0.0030165387833248187,207,0.009921622831219187,35.10634166099953,0.19953930258323757,1365.316,0.20069169500129647,0.0180568804516721,0.0003033946,8.610811796137972e-06,0.18630095087504137,0.15368992799994885,0.10835442,0.19717975399908028
-3.014551,2.085107321365494e-06,0.0005901252331363072,0.22060058200077037,0.0009977114,0.002850299483213879,208,0.009891301399976429,35.43112699900121,0.19946827802767883,1365.316,0.20300551800028188,0.012933957859560592,0.000286772,8.581341433000489e-06,0.191385975805512,0.15392107800107624,0.10187542,0.1967128549986228
-3.0194304,2.3340011800570668e-06,0.0005334393220366764,0.2194519090007816,0.0009933462,0.003217032140798393,209,0.009847889272754805,35.15967633999935,0.1994533594027972,1365.316,0.2025206939997588,0.008184650432361835,0.00032373695,8.557203468879177e-06,0.1887145710693403,0.16302263500074332,0.11096681,0.1968778430000384
-3.0199635,2.1705743996572353e-06,0.0005262873456877936,0.21905583900115744,0.0009941937,0.003284330382206547,210,0.009856219461653382,35.02605316200061,0.19936951773610823,1365.316,0.20250103500075056,0.006320707957214818,0.00033026718,8.571583300130846e-06,0.18580887622222994,0.16800145799970778,0.11453744,0.19701933599935728
-3.0227008,1.8797258765679443e-06,0.0005290025163140166,0.21976575599910575,0.0009816042,0.0028719247262082143,211,0.009731049338976542,35.00276561499959,0.19942070944451493,1365.316,0.20242747700103791,0.010516275532093082,0.00028879798,8.499232143953526e-06,0.185603384958338,0.15206392999971285,0.106523536,0.19741038299980573
-3.0238218,2.2065738685164206e-06,0.0004520825434517815,0.2114574259994697,0.0009817984,0.0029951252913242433,212,0.00973324519711443,35.00451624800007,0.1994037724722754,1365.316,0.20218582900088222,0.008812598673629721,0.00030143972,8.473832679101179e-06,0.18643311999992168,0.16304203899926506,0.1106956,0.19797891700000037
-3.020423,2.1397035940801955e-06,0.0005645934803293673,0.20633229699888034,0.0009866182,0.002866501411837609,213,0.009780970524944779,34.97242044900122,0.19939601491670247,1365.316,0.20228050900004746,0.007333618274388005,0.0002884375,8.521112009576529e-06,0.18547520702769463,0.16043324299971573,0.10640044,0.196931553999093
-3.0240238,2.0289224700317156e-06,0.0005235337678937363,0.22506436500043492,0.0009802138,0.0029295357152125715,214,0.009717416399831159,35.49975776399879,0.19954215815278076,1365.316,0.2026750599998195,0.00801310925467787,0.0002945482,8.47207157524584e-06,0.19205753273619544,0.17174766000061936,0.10933717,0.19783423299850256
-3.0257144,1.976040508927091e-06,0.0005131097649725535,0.20892409299995052,0.0009795916,0.0032183573294664947,215,0.00971106014912948,35.102590489999784,0.199407155736051,1365.316,0.20204262399965955,0.010037293804922433,0.0003234333,8.485571369318575e-06,0.18661862334736018,0.1528173680017062,0.111545056,0.19701137700030813
-3.037415,2.5529739493617667e-06,0.0005711535705128446,0.20680691300003673,0.00095739856,0.0033872906793056827,216,0.009490878166009983,34.86815677100094,0.199459269569464,1365.316,0.2026382959993498,0.0080693346649028,0.00034104846,8.310778191066169e-06,0.18386954630561073,0.16314799199972185,0.11567475,0.19733634600015648
-3.04098,1.9778819378180654e-06,0.0005704732043360193,0.23315966600057436,0.00094702776,0.003061421411919281,217,0.009387982782856043,35.351171980999425,0.1994340373333014,1365.316,0.20258463499885693,0.0085659076472363,0.00030778305,8.22946832891426e-06,0.19004461805558195,0.1708521849996032,0.11502101,0.19693990599989775
-3.0400283,2.184062437431457e-06,0.0005633680569748049,0.22363273299924913,0.0009499715,0.0032875858453748157,218,0.009417211753316224,35.963624844998776,0.19962819955546568,1365.316,0.20231262699962826,0.010666468974546674,0.0003306287,8.250353851558935e-06,0.19813690751390015,0.15444330399986939,0.11401676,0.19701703099963197
-3.0426273,2.280940190711538e-06,0.0005057987656766167,0.23793725600080506,0.0009453189,0.003166960720413674,219,0.009370813967608329,35.49688936300117,0.19952285743061615,1365.316,0.20200564400147414,0.010924254515372846,0.00031870708,8.237476657137046e-06,0.19281119356941823,0.16636083699995652,0.11752894,0.1973193120011274
-3.0451007,2.2336466164181537e-06,0.0005723905696832376,0.2255667009994795,0.000936158,0.003030103232868401,220,0.009279960902252546,35.321767789999285,0.19951279168059147,1365.316,0.20235673199931625,0.01789857049543431,0.00030495238,8.161915957316523e-06,0.18948645708324977,0.1538943819996348,0.111037165,0.19679894700129807
-3.046112,2.0588763461547833e-06,0.00045237146263637644,0.22314884799925494,0.0009369943,0.003073272001336909,221,0.009288384029383047,35.01606663500024,0.19951145069436885,1365.316,0.20052445900000748,0.02157753428639269,0.00030898588,8.155837791592705e-06,0.18511800002776604,0.14850035999916145,0.1169259,0.1971450740002183
-3.048821,2.1231192951367546e-06,0.0005755896629523126,0.21616542900119384,0.000927923,0.0029389321909147645,222,0.00919815478199679,35.4179239899986,0.19961887291671904,1365.316,0.20272979499895882,0.00928222909940298,0.00029572562,8.107574735226484e-06,0.1912558008056951,0.16639122600099654,0.111358546,0.1975350939992495
-3.054846,2.2705375417111284e-06,0.0005633808390072663,0.20682231899991166,0.0009242403,0.0033385000981427547,223,0.009161480197993418,34.57381638900006,0.19934575270829352,1365.316,0.2018307130001631,0.015743876014085615,0.0003358637,8.092223127833779e-06,0.18012179126392563,0.15284576000158268,0.12411957,0.1967787009998574
-3.0583284,1.8950143352735905e-06,0.0006406190344288953,0.24759857800017926,0.000909879,0.0030021838676417742,224,0.00901902520046052,35.81504589799988,0.19967456466671743,1365.316,0.20275566700001946,0.015206548286613376,0.0003017683,7.976450079796552e-06,0.19618384395840216,0.1530833460001304,0.11386275,0.19675651599936828
-3.0578742,2.0725464388122882e-06,0.0005972308796191289,0.23316284099928453,0.0009118392,0.0029883736256865823,225,0.009038597287144512,35.12009195000064,0.1995103843195112,1365.316,0.20284434799941664,0.01005070289665375,0.00030059065,7.97947906347771e-06,0.1870966448610337,0.1551664090002305,0.116611764,0.19696526900042954
-3.0632148,2.2126657576560217e-06,0.0006381691892473597,0.22052644900031737,0.0009083689,0.0033747011162180767,226,0.009004061511303816,35.47845761999997,0.19956810768038244,1365.316,0.20357605999925,0.010764012373795855,0.0003394144,7.962747929468605e-06,0.19297475526392796,0.14627872299934097,0.12623574,0.19746454599953722
-3.0642548,2.3210224706472906e-06,0.000545003583515814,0.21715880000010657,0.00090053654,0.003044589405611078,227,0.008926262192997254,35.70299926400003,0.19952205412487778,1365.316,0.202322142000412,0.011095617657056071,0.00030644657,7.910383683590933e-06,0.19514125404167418,0.15597517700007302,0.11948312,0.1969459399988409
-3.0691307,1.8549634361283737e-06,0.00048129184626275574,0.20740742399902956,0.00088871893,0.0029960471121764274,228,0.0088089521547469,34.330653134000386,0.19937155781942945,1365.316,0.20053961700068612,0.02151877563629785,0.000301193,7.823644112805698e-06,0.17549494444438096,0.1514063829999941,0.1154796,0.19691456200052926
-3.0641298,2.1759289031783226e-06,0.0004958826452517645,0.20880181699976674,0.0008990995,0.0029546437679647724,229,0.008911942869114379,35.36979247199997,0.1995266953750464,1365.316,0.2006460890006565,0.013038457659626317,0.0002972833,7.905261283111839e-06,0.19056252988884304,0.14945721100048104,0.11745591,0.1967329079998308
-3.0708628,2.3134680383611057e-06,0.0005264373933540289,0.19487060899882636,0.00088913343,0.0032931414863300815,230,0.008813013303248832,34.76653401299882,0.19933812820841013,1365.316,0.2025669350005046,0.007011920018497504,0.00033132368,7.832099040822666e-06,0.1832024465418019,0.16356517300118867,0.11931828,0.19706411300103355
-3.0712316,2.0255169971427137e-06,0.0005713800049047323,0.20985021100023005,0.0008833096,0.0028199918346967015,231,0.008755270178274563,35.0159325500008,0.1994338687639154,1365.316,0.202311812001426,0.01025740353064937,0.00028368665,7.78261387621468e-06,0.18562163999980738,0.1625215490003029,0.11584774,0.19694880899987766
-3.0737247,1.98585027048093e-06,0.0007022427575384939,0.2138784279995889,0.0008783584,0.0029032646393467956,232,0.008705980972283416,35.090411723000216,0.19948581122212594,1365.316,0.20280698500027938,0.011632956867100997,0.0002920121,7.760276301067077e-06,0.1866144039722965,0.16065368500130717,0.114195846,0.19690039899978728
-3.0755491,2.0465687423754714e-06,0.0008699247063054436,0.20115003199862258,0.00087622966,0.0031165391536581875,233,0.008684899198770937,35.02989430599882,0.1995397192221541,1365.316,0.20361661500101036,0.008526189417862415,0.0003133259,7.739713270085405e-06,0.1865696371805067,0.16273033200013742,0.11424015,0.19702831200083892
-3.0812454,1.9734133941010922e-06,0.0006140141155545361,0.20741013000042585,0.0008668362,0.003137619746993244,234,0.008591657161660906,34.82633804899888,0.19938194797219289,1365.316,0.20245127199996205,0.011528404172960166,0.0003153586,7.67052032162812e-06,0.18316814497224085,0.1519231749989558,0.11769751,0.19716908800000965
-3.084343,2.0006999851437385e-06,0.0007028096360709114,0.20992414099964662,0.00085783296,0.002923308203695503,235,0.008502301326694174,34.906979825000235,0.1993889886804886,1365.316,0.20354050800051482,0.00946287154611801,0.0002939684,7.602811466414197e-06,0.18432351677776954,0.15212720499948773,0.11455412,0.19727925200095342
-3.093496,2.779257825178704e-06,0.0004485371905374669,0.21020463099921471,0.0008544421,0.0038563466780542743,236,0.008468493870976899,34.9072815870004,0.19937258874991434,1365.316,0.20068814600017504,0.010613699672762636,0.0003882246,7.592764038438165e-06,0.18405544511104685,0.14871159500034992,0.13129641,0.19680403799975466
-3.092303,2.0629718798943276e-06,0.0005839804435424537,0.21638751300088188,0.000848177,0.0031599956304491435,237,0.008406268212840788,35.14700506199915,0.19949112373610156,1365.316,0.20216626300134521,0.009008591229520625,0.0003178285,7.550140834508865e-06,0.1878197910139079,0.16801977500108478,0.12354989,0.19691724199947203
-3.0810215,2.1188597738042805e-06,0.0004659564466118924,0.22444238500065694,0.00086789695,0.0030560219632040082,238,0.008602171696515547,35.60653348999949,0.19947809397225078,1365.316,0.20129575599821692,0.009977368024582692,0.00030736285,7.67980047713637e-06,0.1934675305000787,0.16483693299960578,0.121146895,0.19704922799974156
-3.0958538,2.0353683035298097e-06,0.0004154470312860082,0.20768425300047966,0.00084445503,0.0032852200724732515,239,0.008369464090921812,33.351565578999725,0.19920682473601423,1365.316,0.20059398800003692,0.01670998021940857,0.00033031494,7.508599026095908e-06,0.1629884021945145,0.1450589050000417,0.12788774,0.19720115500058455
-3.0930362,1.7776234372554502e-06,0.0006045476708028354,0.21618749200024467,0.0008404236,0.0027021069929285915,240,0.008329418940573104,35.383250347000285,0.19943494148606078,1365.316,0.2027349329982826,0.007929794049927408,0.00027168012,7.481739796983473e-06,0.1914222417222441,0.16572903799897176,0.11670193,0.19689284899868653
-3.0989275,1.959887492454973e-06,0.0005637451966254686,0.21277911300057895,0.000832696,0.0028691577662376473,241,0.008252577972598374,35.350051195999185,0.19941141629156947,1365.316,0.20269351600109076,0.007940368585466151,0.0002886088,7.4381685585144114e-06,0.19020848429176518,0.16469128800054023,0.121753536,0.19723169799908646
-3.0968218,1.842913548328539e-06,0.0005993811995389049,0.2110162600001786,0.0008375975,0.0031104509485921005,242,0.008301303243368037,35.443932723001126,0.19952405513875723,1365.316,0.20333328999913647,0.009083342333524596,0.00031261134,7.467137259532643e-06,0.1916208353610879,0.1626399320011842,0.1193893,0.19773145799990743
-3.0971158,2.1024843954653947e-06,0.00043824214986038775,0.21539266699983273,0.000841202,0.003179285930143016,243,0.008337039086553786,35.106778581999606,0.1993868288889189,1365.316,0.20130458000130602,0.013260151248797654,0.00031975293,7.498039129435104e-06,0.18690296111104646,0.15143205700042017,0.12745611,0.19706266000139294
-3.1061842,2.125003191991897e-06,0.0006161984396449891,0.20856393800022488,0.000827331,0.0033033082422008063,244,0.008199325516923435,35.1963505190015,0.1994305318472319,1365.316,0.20307152799978212,0.016216933627112334,0.00033201996,7.398402923778728e-06,0.18938819699999637,0.1524898049992771,0.1319095,0.1966914730001008
-3.1097784,1.8689402595894871e-06,0.0006672802925847565,0.205762785000843,0.0008164104,0.0032494239223286245,245,0.0080910097523075,34.89082788700034,0.1994184402223406,1365.316,0.20275132499955362,0.013414160457594516,0.00032663037,7.309401149137153e-06,0.1839000417641172,0.15222225800062006,0.12329883,0.19677566700011084
-3.1078181,2.0805084955778864e-06,0.000583550727978124,0.22101763599857804,0.0008158922,0.0031740854141553737,246,0.008085725693187365,34.364979014999335,0.19932005956937043,1365.316,0.20287040100083686,0.015986814890878977,0.0003192985,7.319577864311415e-06,0.17634985011113713,0.1451040579995606,0.11598024,0.19707251699946937
-3.110082,1.8456763879481958e-06,0.0005202841343011138,0.21110377699915261,0.0008164079,0.0033113767237878725,247,0.008090925428809391,35.32711657300024,0.19945875533320154,1365.316,0.20235811800012016,0.00792863827781424,0.0003326195,7.3153510761080215e-06,0.19062215395832835,0.1676501760011888,0.12361685,0.19705384799999592
-3.1137767,1.913753365144032e-06,0.0007824891366698874,0.20012471100017137,0.0008077914,0.003172981059197397,248,0.008005259008819444,34.31585872100004,0.19944229015282466,1365.316,0.2027576839991525,0.019498717421071846,0.0003189455,7.265563315033634e-06,0.17629326537497844,0.1511275309985649,0.12158455,0.19700099900001078
-3.1134732,1.7849554408541402e-06,0.0005552579242915772,0.20191901299949677,0.00080415985,0.002826816297602642,249,0.007969238937625455,34.935962613999436,0.1993127745972995,1365.316,0.2026166670002567,0.014649241758988237,0.00028419262,7.235934194543208e-06,0.18485220995838367,0.15156228500018187,0.11776901,0.19692292099898623
-3.1158295,2.0830154726200396e-06,0.0005832230010147233,0.21475876800104743,0.00080773805,0.0031732834560378215,250,0.0080048452428956,35.605349831999774,0.19955779877763133,1365.316,0.20268829000087862,0.009854291901574134,0.00031907888,7.253516306112336e-06,0.19318362844440648,0.1613911599997664,0.12992024,0.19729907699911564
-3.1103573,1.9436375774459016e-06,0.0005127410666484249,0.21379472899934626,0.0008100522,0.0028703356412138202,251,0.008027717464655224,35.61024598299991,0.19939009884733927,1365.316,0.20220570499986934,0.006892586501765715,0.00028864283,7.280458311874503e-06,0.19505972679166916,0.17250741700081562,0.11771897,0.19679627699952107
-3.11983,1.919514258713694e-06,0.0006052938452316222,0.2252698029988096,0.00079548784,0.002866055549810293,252,0.007883201126888808,35.71454075899965,0.19956938388893125,1365.316,0.203093219000948,0.008618794239030449,0.00028827097,7.167695299712149e-06,0.19500888630561045,0.1665780330004054,0.12357418,0.1969553810013167
-3.111977,2.1023624014419825e-06,0.0006160246587689406,0.20602518699888606,0.00081185356,0.0031094338332866476,253,0.008045560137058297,33.99408672299978,0.199340017319552,1365.316,0.2030657160012197,0.02077426840969091,0.0003127367,7.297513478634856e-06,0.1712814050137897,0.15142939799989108,0.124382325,0.19726608900054998
-3.1141655,1.8440511722022168e-06,0.0005208217391218762,0.23186189199986984,0.0008030296,0.002781041055472199,254,0.00795788941387501,35.69438156100114,0.1994754385834262,1365.316,0.20247437699981674,0.011026354912012698,0.00027962122,7.240598266536027e-06,0.19588686861099328,0.160017597998376,0.11878547,0.19752092999988236
-3.1217914,1.7955993522119458e-06,0.0005411460803733697,0.20994950299973425,0.0007893663,0.0026728929398942753,255,0.007822318190139614,35.307387259999814,0.19955001293073515,1365.316,0.20244195099985518,0.010729601822234832,0.00026875315,7.134502804243918e-06,0.1888841961527861,0.15415749800013145,0.12073415,0.19727505700029724
-3.1277297,1.9598896831511967e-06,0.0005257381261224588,0.21611095099979138,0.00077890855,0.0027700362156223217,256,0.007718594958229612,35.485017518998575,0.19946142148622434,1365.316,0.20224486799997976,0.00820297591028987,0.00027872832,7.049058057065041e-06,0.19188404470838172,0.16963148300055764,0.1186755,0.1969308980005735
-3.1323767,2.01913662788868e-06,0.000546361944922154,0.19446487599998363,0.00077827595,0.0031545519435605455,257,0.007712234503641311,34.76283717700062,0.19934934006947616,1365.316,0.20266939599969191,0.007734350774604145,0.00031707212,7.052529295176808e-06,0.1822957032914524,0.15756790599880333,0.12920688,0.19703140199999325
-3.13029,1.907536805328128e-06,0.0007218280957666368,0.2139926750005543,0.00077578623,0.002843002950048062,258,0.007687501835688535,34.80739399400045,0.19952774300001389,1365.316,0.20355430000017805,0.019413319240251616,0.00028597613,7.0360459921580005e-06,0.1826869419862002,0.15167839500099944,0.12037745,0.19714704000034544
-3.1325393,1.9604024886906834e-06,0.0006160367798462125,0.22398769999927026,0.0007725761,0.002850300563341991,259,0.007655624765902758,35.95813139999882,0.1995739933750479,1365.316,0.20283296200068435,0.009183938419516573,0.00028673635,7.0135841383489606e-06,0.1979380554026496,0.1624902910007222,0.121887594,0.19759985200107621
-3.1351535,1.9368599657203778e-06,0.0005334426816133299,0.21844438100015395,0.0007725074,0.0032663098500840537,260,0.0076549727624903125,35.3651801369997,0.1993850047082459,1365.316,0.20262593699953868,0.009682384185501079,0.0003282979,7.010117517185992e-06,0.19029261643039616,0.16879184500066913,0.12591031,0.19706871299968043
-3.134449,1.8128961882849965e-06,0.0005680292944101766,0.20040579499982414,0.0007688319,0.0027403183225219443,261,0.007618309477240675,35.60623197899986,0.19957089208337997,1365.316,0.20303516999956628,0.003501828813761118,0.0002754743,7.000936408177141e-06,0.19397707240293333,0.18003189000046405,0.12357158,0.19710125099845754
-3.1357763,1.7908856921873585e-06,0.0008244688879633619,0.22189264500048012,0.0007663396,0.0027309539791835116,262,0.007593840910380499,35.71825350399922,0.19962919399985266,1365.316,0.20505997500004014,0.006672341101519853,0.0002745412,6.955514051141007e-06,0.19481953452777312,0.1698630699993373,0.12292624,0.1972259230005875
